epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate
1,1.2762391235724535,0.4389484607402283,0.4076578579906049,1.1743567741872731,0.5092816787732042,0.44507406446740205,0.48615473717342234,0.0001
2,1.0046957379527306,0.551193358699412,0.5535847926172751,0.9964084151725601,0.6263115415657788,0.6011657907196486,0.5867380102886042,0.0001
3,0.9163873689230713,0.5812867519889312,0.5923951111609593,0.8703492947184849,0.5698143664245359,0.6291119227027749,0.5825990504970956,0.0001
4,0.8672142285753528,0.6051539259771705,0.6255845508678594,0.9193243888358479,0.5980629539951574,0.5762723642319613,0.5583642945259484,0.0001
5,0.8195868415746232,0.62538913870633,0.6477740391886053,0.8273890576256235,0.6408393866020985,0.670591029291846,0.6467897951226418,0.0001
6,0.7939630797514393,0.6373227257004497,0.6669014262155283,0.8308370629085073,0.6085552865213882,0.6541132966209705,0.6126024315320033,0.0001
7,0.7791218035338455,0.6432030439294362,0.6623830519592626,0.7909838377389911,0.6448748991121872,0.6498374858477675,0.6416100234078481,0.0001
8,0.7488929746890691,0.6480456589415428,0.6808681843239175,0.7969139754462438,0.6255044390637611,0.64418742039454,0.6208502597407942,0.0001
9,0.7088282735825322,0.6670702179176755,0.7033754177180945,1.0593510720013937,0.6376109765940274,0.5975581606383698,0.6194992444858424,5e-05
10,0.6150621240434786,0.7080594949844344,0.74655885221809,0.7776647218306453,0.6666666666666666,0.6881834707291802,0.6670951267591605,5e-05
11,0.5823302882202062,0.7307160152196471,0.7652962585155698,0.8354218064414116,0.6690879741727199,0.6748796651665098,0.6628688431752303,5e-05
12,0.5474464908533412,0.7531995849187132,0.7885309013466729,0.8712231307226648,0.6836158192090396,0.6873237987433629,0.6735315229778949,5e-05
13,0.5009725518623679,0.7634036665513663,0.8042460738263199,0.8584776057974572,0.6472962066182405,0.6867642407043043,0.6599893928040406,5e-05
14,0.4776308301166442,0.7760290556900726,0.8138696917690098,0.869469334424502,0.6674737691686844,0.6929338107863054,0.6777759601489115,5e-05
15,0.43568343752627076,0.8075060532687651,0.8392435929340486,0.882215972493363,0.6464891041162227,0.6730076903984006,0.6528576470135564,5e-05
16,0.4097654996031685,0.8185748875821515,0.8479231578462942,0.9436820654607795,0.6246973365617433,0.6528713650567128,0.6304420163502534,5e-05
17,0.3503828980274999,0.8401937046004843,0.8717902548485312,1.012039955670759,0.6505246166263116,0.6650180910641128,0.6538804251687393,5e-05
18,0.3096453889402391,0.862850224835697,0.8872336629118147,1.053622299638824,0.6045197740112994,0.6685304800544503,0.6205692396722968,2.5e-05
19,0.2244957735624319,0.9116222760290557,0.9291352616825893,1.0316538710134207,0.6690879741727199,0.6753191939280621,0.6697594950479832,2.5e-05
20,0.18152652062441504,0.9301279833967485,0.944110331910144,1.1500729229653892,0.6513317191283293,0.6742868628505544,0.6585008696488912,2.5e-05
21,0.1511647596614489,0.9399861639571082,0.951804090489685,1.1748953793996857,0.6561743341404358,0.6819696230636934,0.6613253263516355,2.5e-05
22,0.13955527688757727,0.9512279488066413,0.9593812593616186,1.216492608516251,0.6214689265536724,0.6560620198692855,0.6269702201754078,1.25e-05
23,0.10701054688382737,0.9676582497405742,0.9733296946226091,1.297078859152327,0.6690879741727199,0.6741464646464647,0.6621414100651388,1.25e-05
24,0.07905372156107564,0.9764787270840539,0.9810136638376342,1.3063498937556441,0.6658595641646489,0.6798967153960754,0.6670657012627483,1.25e-05
25,0.07338192295216567,0.9769975786924939,0.9815890236308148,1.320242853029134,0.6440677966101694,0.6705887504127173,0.6507278554902559,1.25e-05
26,0.06321527902535032,0.9839156001383604,0.9870460297654653,1.3551956162310008,0.6505246166263116,0.6616490361548892,0.647955736188689,6.25e-06
27,0.050390935544408634,0.9884123140781736,0.9905193650108286,1.4014000712534813,0.6650524616626311,0.6719989608761487,0.6607411891170509,6.25e-06
28,0.04344969539133072,0.9899688689034936,0.9919714568203822,1.412510866294729,0.6416464891041163,0.6674498711553684,0.6477805659555069,6.25e-06
29,0.041756330206633246,0.9906606710480802,0.9924496100709892,1.4481378066443302,0.6368038740920097,0.6622706997933312,0.6410743554163694,6.25e-06
30,0.038835124991183766,0.9908336215842269,0.9925943035137674,1.4887777813366272,0.6545601291364003,0.6622020473202547,0.6471552265799925,3.125e-06
