epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate
1,1.2563638002966655,0.4598754756139744,0.43956742104032787,0.9775413781173092,0.5964487489911219,0.5648755683016541,0.5485267771939284,0.0001
2,0.9939122911737228,0.563991698374265,0.5691850748059475,0.9400083355286458,0.6182405165456013,0.6040053537262281,0.5995417666806863,0.0001
3,0.8928735377996093,0.6042891732964372,0.6223500678118533,0.858254629295569,0.6384180790960452,0.6675123867372695,0.6441342260046556,0.0001
4,0.8368328915199279,0.62331373227257,0.6466586938206066,0.8518704476283915,0.6101694915254238,0.632693326634225,0.6087459742989985,0.0001
5,0.8198602642916631,0.6222760290556901,0.6428916058880756,0.8627751292410306,0.5415657788539144,0.6166758787429936,0.5560517692502561,0.0001
6,0.7840431556216875,0.6364579730197164,0.6631182582713626,0.833207492212955,0.6295399515738499,0.635927147952094,0.6282393224563182,0.0001
7,0.7535734249518995,0.6518505707367693,0.6831652654767084,0.812721307524443,0.6707021791767555,0.6469602322991229,0.6304482173911969,5e-05
8,0.6690833048730483,0.6888619854721549,0.7187878670520657,0.7573208284575942,0.6577885391444713,0.692015301805629,0.6663063871447501,5e-05
9,0.62191490293971,0.7025250778277413,0.7417947692772942,0.7769235248015232,0.6440677966101694,0.6852871476938668,0.6524317176839637,5e-05
10,0.5930492443236652,0.7220684884123141,0.75714914282052,0.8987009502917821,0.6836158192090396,0.6997532033600354,0.683500308659381,5e-05
11,0.5664197557192275,0.7327914216534072,0.7722273771114343,0.8738560322580772,0.6811945117029863,0.694086383314931,0.6829327397423097,5e-05
12,0.523288745105765,0.7583881010031132,0.8005056466893634,0.9363597511678597,0.6481033091202583,0.6548182794534911,0.6484636523230882,5e-05
13,0.4969928140025512,0.7737806987201661,0.812941671409509,0.9014731259912822,0.655367231638418,0.6856607842836052,0.6652058067313562,5e-05
14,0.47308254286034307,0.7824282255274991,0.8164156773592219,1.0267717479822374,0.6666666666666666,0.6818763031320596,0.6648865941737553,2.5e-05
15,0.36970592385180534,0.8389830508474576,0.8697332199131536,0.965173437593918,0.6569814366424536,0.6714922953110426,0.6532251690055919,2.5e-05
16,0.31002607049903813,0.8685575925285368,0.8937491337867709,1.0423532305362373,0.6682808716707022,0.6857410487356408,0.6680788068567822,2.5e-05
17,0.26515514115003325,0.8924247665167762,0.9134010101519328,1.0920666539300665,0.6618240516545602,0.6664109541599114,0.6513877088439181,2.5e-05
18,0.24741504635693287,0.8979591836734694,0.9176300677314577,1.1341643719532022,0.6771589991928975,0.6812804281599107,0.6672724805397193,1.25e-05
19,0.18178572023814965,0.9311656866136285,0.9449915182084373,1.145353293887982,0.6319612590799032,0.6639375256338542,0.6408949500935283,1.25e-05
20,0.15366300143772868,0.9434451746800415,0.9544345521746415,1.1692273129940018,0.6359967715899919,0.664403947739077,0.642264020914583,1.25e-05
21,0.13479806546244702,0.9541681079211346,0.9614126602603555,1.2716332470893714,0.6626311541565779,0.6784727991868003,0.6611938463455055,1.25e-05
22,0.10943946513535745,0.9650639916983743,0.972416156157481,1.336990889606318,0.6594027441485069,0.6597344023997822,0.6491592547401058,6.25e-06
23,0.10121329003534998,0.9673123486682809,0.9738608809108893,1.3141041910966975,0.6537530266343826,0.6665948125948125,0.6525979855196965,6.25e-06
24,0.08569189980977034,0.9757869249394673,0.980697506792913,1.2931248372290076,0.642453591606134,0.6593211313857766,0.6433451987223368,6.25e-06
25,0.08413495951337452,0.975959875475614,0.9806624587369168,1.3727554618500741,0.6497175141242938,0.6587617815134216,0.6444118540798661,6.25e-06
26,0.07720769232738812,0.9794188861985472,0.9823749929439733,1.3575605994523674,0.6545601291364003,0.6652353651101572,0.6514836999869912,3.125e-06
27,0.06826650519434876,0.9814942926323071,0.9841348773353473,1.3543522713738665,0.6472962066182405,0.6599107633034744,0.6452075303708649,3.125e-06
28,0.06570778400058483,0.9842615012106537,0.9875590001818235,1.3961278187792063,0.6472962066182405,0.6575288511065045,0.6433398221877671,3.125e-06
29,0.05967631525021705,0.9854721549636803,0.9885698301822593,1.3791081911187457,0.6497175141242938,0.6623057742895734,0.6470874330964341,3.125e-06
30,0.05498255263227351,0.9859910065721204,0.9888463097658367,1.371705342592445,0.6529459241323649,0.6665837552952267,0.6526908758774047,1.5625e-06
