epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate
1,1.2794870845809776,0.44327222414389483,0.42438407097367525,1.0560976848075996,0.5472154963680388,0.5797297147831127,0.555220677592654,0.0001
2,0.9973084782167936,0.5487720511933587,0.5681539535401496,1.0781348968590514,0.483454398708636,0.5143253808055668,0.48097131290765105,0.0001
3,0.9159717038458725,0.584399861639571,0.6057324432060086,0.9695107194973142,0.4971751412429379,0.551479110641842,0.5011693100854019,0.0001
4,0.8603976555266029,0.6169145624351435,0.6396775794241337,0.8400825051529515,0.5883777239709443,0.626406721861978,0.6041682288956971,0.0001
5,0.8197873227460426,0.6271186440677966,0.6527881437761834,0.8207635018687726,0.6408393866020985,0.634799305838461,0.6190559347883933,0.0001
6,0.7960585439921163,0.6329989622967831,0.6573977177904223,0.8331328359963276,0.6868442292171105,0.6673512749935315,0.668233277254114,0.0001
7,0.749086071174294,0.6556554825319959,0.6879096902753159,0.8174710260986355,0.6263115415657788,0.674425223828077,0.6436694024655353,0.0001
8,0.7237906556246613,0.6598062953995157,0.6942389744031925,0.812367594545188,0.6464891041162227,0.6395894618385742,0.6225235672137416,0.0001
9,0.6926944798255599,0.6720857834659287,0.7043587799271054,0.8591433633317261,0.6109765940274415,0.6517013576657229,0.619066582488769,0.0001
10,0.6979598279166005,0.6753718436527153,0.7092818610455468,0.804630981015855,0.655367231638418,0.671173080719182,0.6564335303768152,0.0001
11,0.6363736324057061,0.6962988585264615,0.7340480319305769,0.7840048679003362,0.6069410815173527,0.6713024335223707,0.621203788504789,5e-05
12,0.5464039420375824,0.7481840193704601,0.7855466439059464,0.8376002740533491,0.6731234866828087,0.6950747737174799,0.6741098835281567,5e-05
13,0.4933443339310826,0.7774126599792459,0.8144198157692356,0.852873829937451,0.6545601291364003,0.6886789786623801,0.6667596390983802,5e-05
14,0.4584869529590207,0.7921134555517122,0.8262762518761326,0.8905954562553722,0.609362389023406,0.6636084820820602,0.6252746512840782,5e-05
15,0.4034823599394978,0.8180560359737116,0.8504219118313067,0.9382314641947843,0.6521388216303471,0.6872585119335226,0.6581176038693226,5e-05
16,0.35778051931554833,0.8434797647872708,0.8727065459835766,0.9947024337982707,0.6739305891848265,0.6898833920334729,0.6696309083747922,2.5e-05
17,0.2755841656033889,0.886371497751643,0.9078347452092463,1.0013045203170947,0.642453591606134,0.6889343252005538,0.6507985412160213,2.5e-05
18,0.23728864190298243,0.9010722933241093,0.9184216523638581,1.0689361921383267,0.6505246166263116,0.6750733228511188,0.6570606395264417,2.5e-05
19,0.197546732400158,0.923209961950882,0.9376417951704663,1.1563984394015598,0.6577885391444713,0.6808869426790255,0.65385342748002,2.5e-05
20,0.1679231815194528,0.9387755102040817,0.9504237958128762,1.2558266630624517,0.6569814366424536,0.6686202572903372,0.6493817823542744,1.25e-05
21,0.1271452969490674,0.952438602559668,0.9622569666030316,1.2188285727194272,0.6537530266343826,0.6723829598580628,0.6515542619219608,1.25e-05
22,0.11095709745836775,0.9609131788308544,0.9681881999434774,1.2604213078316064,0.6408393866020985,0.6724432226214234,0.6429667697871143,1.25e-05
23,0.09092005825575164,0.9728467658249741,0.977522522772221,1.3068248945907779,0.6569814366424536,0.6782148891188394,0.6500329911261716,1.25e-05
24,0.09015804671807079,0.9690418540297475,0.9755179228238837,1.4255382613257617,0.6634382566585957,0.6710387793793744,0.6528260856959224,6.25e-06
25,0.06951968254677834,0.9795918367346939,0.9836764204200901,1.3679482752700522,0.6537530266343826,0.6815155796008746,0.6500620392219613,6.25e-06
26,0.05954933994556761,0.9827049463853338,0.9860062574756562,1.3635295680499762,0.6513317191283293,0.6712904902296877,0.645587815977225,6.25e-06
27,0.053140801461129185,0.9863369076444137,0.9892959060643335,1.3937625459729808,0.6230831315577078,0.6546551053466093,0.626932851918687,6.25e-06
28,0.05213418248359091,0.9849533033552405,0.9881893723230906,1.4007657230019872,0.6351896690879741,0.6662296129469296,0.6386950161916761,3.125e-06
29,0.04425836115671586,0.988239363542027,0.9908558955156378,1.4406178078108725,0.6481033091202583,0.6631126730039808,0.637585956675557,3.125e-06
30,0.042434146813943655,0.9910065721203736,0.9927385057786655,1.4949012998591305,0.6440677966101694,0.6597669420339705,0.6363467520978454,3.125e-06
