epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate
1,1.115329174218562,0.48875821515046697,0.4725333260272639,0.9214535271861651,0.5996771589991929,0.5353745922052537,0.557814727842533,0.0001
2,0.8652095805811082,0.609996540989277,0.6226993955315756,0.8330176935453777,0.6045197740112994,0.6384135786138543,0.6080291048798975,0.0001
3,0.7601947050859919,0.6470079557246627,0.6697992299541624,0.864293675638188,0.58272800645682,0.601219691118656,0.5988614849181656,0.0001
4,0.7176770319867736,0.6672431684538223,0.6949629091817924,0.82363182182414,0.682001614205004,0.6763183896779373,0.6625466154818364,0.0001
5,0.6753305386647515,0.6895537876167416,0.7197369316999591,0.7966067962246234,0.6133979015334947,0.6730202125544115,0.6321339771993597,0.0001
6,0.6256478014432695,0.7115185057073677,0.7411465070837978,0.8255030481179363,0.655367231638418,0.6483355623685177,0.6378055296118657,0.0001
7,0.5675633071471728,0.7402282947077136,0.7711454388394849,0.8295072718216009,0.6763518966908797,0.6704025751035696,0.6646115348669437,0.0001
8,0.5262596622980494,0.763057765479073,0.7883195411407774,0.809607893276638,0.6561743341404358,0.6896783647089558,0.6639292859294614,0.0001
9,0.4744612883888533,0.7853683846419924,0.8114172558783272,0.897009218119151,0.648910411622276,0.6531523637940164,0.6427227540255928,0.0001
10,0.40059326064912393,0.8135593220338984,0.8416039855119466,1.0835405196438306,0.6585956416464891,0.6621873211708224,0.6477976650985274,0.0001
11,0.37700744356479415,0.8353510895883777,0.8516784630751095,0.9593369359446688,0.6440677966101694,0.6713888212474022,0.651927837713934,0.0001
12,0.32618411421899524,0.8656174334140436,0.884523633788838,1.0231684599315283,0.6577885391444713,0.6783606628604959,0.6532573388073228,0.0001
13,0.2607093185227621,0.8936354202698028,0.9100933095823207,1.193227613063663,0.6206618240516546,0.6338925696718051,0.6190071277060374,0.0001
14,0.2563308333621764,0.8927706675890695,0.9051676064589259,1.2008843827959603,0.6464891041162227,0.6799837913776996,0.6591217108765612,0.0001
15,0.19989741518861567,0.9112763749567624,0.9272341202879689,1.5944796543300777,0.6610169491525424,0.6411636583482538,0.6367049766840487,0.0001
16,0.16858593722729998,0.9306468350051885,0.9399561003575245,1.4888348932602744,0.6634382566585957,0.6522460798860966,0.6422241866798901,0.0001
17,0.17700033721332678,0.9271878242822553,0.939864619794902,1.290109244010639,0.6594027441485069,0.6663104916397747,0.6543869901904528,0.0001
18,0.14474161676141176,0.9403320650294016,0.9500693024166086,1.4723274529076469,0.6513317191283293,0.6502050724903257,0.6410096647833391,0.0001
19,0.14934263782545446,0.9422345209270149,0.9457769873318865,1.611403211385998,0.6481033091202583,0.6256063916486875,0.6286865329393223,0.0001
20,0.14329660061002036,0.9451746800415082,0.9531980885296643,1.343205569009804,0.6263115415657788,0.668794620567084,0.63898422679743,0.0001
21,0.1203640060456143,0.9500172950536147,0.9584470245019426,1.380842972321314,0.6376109765940274,0.6660880652256037,0.6467244754948519,0.0001
22,0.09198821511970713,0.9635074368730543,0.9702338138506148,1.6755849735403947,0.5609362389023406,0.6047600691387862,0.5618277679188065,0.0001
23,0.16785864295539085,0.938083708059495,0.9364125608736286,1.4054232450371986,0.6214689265536724,0.6361304379520845,0.6207793512467548,0.0001
24,0.11398229804047841,0.9579730197163612,0.9564036568448685,1.5433582779413948,0.6464891041162227,0.6602699376573509,0.6472257796708665,0.0001
25,0.1001207764566187,0.9636803874092009,0.9667387412629033,1.5296989217568926,0.6626311541565779,0.6680802405526486,0.6557072843725653,0.0001
26,0.1046871713554955,0.9581459702525078,0.9646140761886028,1.6221092958288919,0.6594027441485069,0.6497474769481114,0.6413464343793669,0.0001
27,0.0866577752990038,0.9595295745416811,0.9670956275710095,1.625411795838597,0.6561743341404358,0.6630952127171417,0.6502707057588587,0.0001
28,0.12482006687349445,0.9520927014873746,0.95413923247687,1.4856717747736112,0.6376109765940274,0.6594516596145082,0.635298393104099,0.0001
29,0.07907269116052479,0.9685230024213075,0.9736170752509802,1.6033814893306335,0.6497175141242938,0.6553247725603457,0.6393983257604127,0.0001
30,0.08435242140154406,0.9661016949152542,0.9704104040170749,1.8449883743853002,0.6731234866828087,0.6595478494612047,0.6533960138747539,0.0001
