epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate
1,1.1120897532952612,0.5008647526807333,0.48380929229740816,0.9391008718442878,0.6069410815173527,0.5681895387755238,0.5644619415962909,0.0001
2,0.8623838327162738,0.6124178484953303,0.6287977277637884,0.9131818626848702,0.6020984665052461,0.6350573092916615,0.6007035641995918,0.0001
3,0.7912829456053898,0.6419923901764095,0.6677255490292515,0.7991788021203873,0.6351896690879741,0.6708369971392074,0.6438954221247415,0.0001
4,0.7309050918532589,0.661708751297129,0.6940328990784995,0.8242585610679506,0.639225181598063,0.638468737568559,0.6252067429421874,0.0001
5,0.6944192432895411,0.6802144586648219,0.7102801267501958,0.8594972674071163,0.615819209039548,0.628688698608019,0.6270960059282289,0.0001
6,0.6355650772668218,0.7021791767554479,0.7303126673357231,0.825109146793972,0.6400322841000807,0.6863088597687985,0.6567090511762279,0.0001
7,0.5894665958785714,0.7286406087858872,0.7578212683073953,0.7916780688451893,0.6690879741727199,0.6983529526325868,0.6755640112436678,0.0001
8,0.5531172788048319,0.7506053268765133,0.7790096957501896,0.8682738788383829,0.6109765940274415,0.6546667246642127,0.6143030440716014,0.0001
9,0.4797741761621164,0.7822552749913525,0.8131038171010607,1.3019327650010537,0.6432606941081518,0.6284006346256722,0.6297332142575379,0.0001
10,0.4354317492935246,0.8088896575579384,0.8314832546749878,0.9509011988585951,0.6117836965294592,0.6721152607791375,0.6298841040471567,0.0001
11,0.3831838950571491,0.8341404358353511,0.8569639151912938,0.9694801153340005,0.6594027441485069,0.6774379361387242,0.6576772367994475,0.0001
12,0.32068968471751746,0.8564510549982705,0.8766218883888438,1.078809361937933,0.655367231638418,0.6543611463788988,0.6456889680805173,0.0001
13,0.26970520768145795,0.8846419923901764,0.899664743182732,1.3016392616998582,0.5294592413236481,0.6009263356071707,0.5329613541171382,0.0001
14,0.22724171508579097,0.8983050847457628,0.9159966056239564,1.2387692249764157,0.655367231638418,0.6708673965033588,0.6571568953359478,0.0001
15,0.21698998199954284,0.9168107921134555,0.9259033507461771,1.1958591818232225,0.6529459241323649,0.6708247902301914,0.6544432022265719,0.0001
16,0.18622479053031857,0.9256312694569353,0.9346961390086506,1.3197747010127299,0.6004842615012107,0.6409213208531253,0.6101306092575806,0.0001
17,0.19820952135779604,0.914043583535109,0.9243421078706495,1.4451810845757944,0.6561743341404358,0.663992121523479,0.6490860532714539,0.0001
18,0.1459697987011269,0.936527153234175,0.9462967228308182,1.2663672199838099,0.6045197740112994,0.6513459612463125,0.61813450490367,0.0001
19,0.12984257800943005,0.950363196125908,0.9576521234907253,1.459576110075182,0.6666666666666666,0.6651850804424334,0.6507210130901557,0.0001
20,0.1276481511201471,0.9465582843306815,0.9559552071295169,1.525876127273638,0.6408393866020985,0.6415401270107365,0.6268078782456005,0.0001
21,0.20346060202436717,0.9207886544448288,0.9183578794103372,1.4031826152591766,0.5843422114608555,0.6384838876042369,0.5963464523111345,0.0001
22,0.13659567872625436,0.9477689380837081,0.9441141646092838,1.481339067578484,0.6642453591606134,0.6691052051507822,0.6558802243910464,0.0001
23,0.10243512843070286,0.9619508820477344,0.9646165856283282,1.3584322299871405,0.6594027441485069,0.6694754593431923,0.65773505411157,0.0001
24,0.10408544466295706,0.9588377723970944,0.9629705369690964,1.5466612355424283,0.6279257465698144,0.6361961613924232,0.6250245374972129,0.0001
25,0.11842533495549057,0.9512279488066413,0.9556916802210973,1.5186827520721857,0.6287328490718321,0.662458757059375,0.6405108852234069,0.0001
26,0.1397419373152229,0.9491525423728814,0.9498210150395657,1.4330774749643482,0.6384180790960452,0.6660815816770518,0.6440325973963386,0.0001
27,0.08626704478722719,0.9633344863369077,0.9679632280734058,1.5712872019475077,0.6255044390637611,0.6424463505789508,0.6286128997082615,0.0001
28,0.07875200426235791,0.9676582497405742,0.9727815415247075,1.579971715161476,0.6569814366424536,0.6761692890478457,0.6601699209068841,0.0001
29,0.1145575369759139,0.9557246627464545,0.9576099561144217,1.4558710599012967,0.6481033091202583,0.6751046617508423,0.6511300679495453,0.0001
30,0.09916715366238826,0.9617779315115876,0.9620357398405973,1.6001414181461635,0.6618240516545602,0.6576740845382961,0.6505089577535424,0.0001
