epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate
1,1.0492810051526136,0.559840885506745,0.48870117766721516,0.896441282188825,0.6303470540758677,0.5482789164553907,0.5709803859373662,0.0001
2,0.8407265376937467,0.6521964718090626,0.6169886412024883,0.8080290089796588,0.6594027441485069,0.6488923332093829,0.6391612568577424,0.0001
3,0.7583695893591146,0.6850570736769284,0.6680473959070397,0.8041458710294467,0.6811945117029863,0.6789900106644937,0.6640732437376631,0.0001
4,0.7050906971885604,0.7094430992736077,0.6903683509857841,0.7425842681197604,0.6795803066989508,0.6446559938901684,0.6377629122264352,0.0001
5,0.6441514079276355,0.7289865098581806,0.7198115759990198,0.786451149337998,0.678773204196933,0.6660398787131461,0.6638993860418695,0.0001
6,0.5966319662297486,0.7537184365271532,0.7498447722678343,0.8460171746332094,0.6432606941081518,0.6436464871441081,0.626848757880005,0.0001
7,0.5164388079712936,0.7912487028709789,0.7958400681421315,0.7992736966476217,0.7029862792574657,0.7025981621856583,0.690386901564279,0.0001
8,0.44658439509526787,0.8253199584918713,0.8359809339364516,0.9316940129019735,0.688458434221146,0.6777363602107844,0.6668379380297461,0.0001
9,0.38198534991760974,0.8547215496368039,0.8623353335970423,0.9924368488694796,0.6715092816787732,0.6511856306882965,0.6530549870788444,0.0001
10,0.3184509564027453,0.885852646143203,0.8866804417740752,1.219234876773644,0.5883777239709443,0.6421417393105042,0.6024159652907499,0.0001
11,0.2610974465041002,0.9050501556554825,0.9093812856095098,1.0621104477885945,0.6747376916868443,0.6811258552794761,0.667506688298618,0.0001
12,0.2209949011001794,0.9209616049809755,0.9279292287906002,1.10599518524328,0.6916868442292171,0.6763861060949218,0.6721598112794264,0.0001
13,0.18906758032386092,0.9304738844690419,0.9313299898144786,1.2279476987903064,0.6739305891848265,0.6700100783554708,0.6594223477770652,0.0001
14,0.17615494144863322,0.9351435489450017,0.93874399391384,1.2522824488947044,0.6674737691686844,0.6627558715366896,0.658843977958505,0.0001
15,0.14634504619488425,0.9472500864752681,0.9498453501057197,1.3179245728035731,0.6682808716707022,0.6753849711540877,0.6616239351295023,0.0001
16,0.17531407454728548,0.9341058457281217,0.9370153176164038,1.2749828158744745,0.6594027441485069,0.6675773446407733,0.6569301645464095,0.0001
17,0.12960406524650767,0.9550328606018679,0.9603404472353377,1.4520947296259574,0.6174334140435835,0.6514808323167253,0.6215142092606828,0.0001
18,0.11573120072662485,0.9607402282947077,0.9658959704670117,1.4019430234390848,0.6303470540758677,0.6554155140949565,0.6369370495686945,0.0001
19,0.11438734708540721,0.9605672777585611,0.9589517273991953,1.4320923810715007,0.6561743341404358,0.6796636482424587,0.6618536823860879,0.0001
20,0.11232591222131523,0.9629885852646143,0.9653753789555337,1.44077359025665,0.655367231638418,0.6739419201223196,0.6590715556656216,0.0001
21,0.11367067662296435,0.9602213766862677,0.9640937612351363,1.4968975664772652,0.6521388216303471,0.6572314128037604,0.6482745016053713,0.0001
22,0.09617143118865491,0.9678312002767209,0.971382347953871,1.7141810043841221,0.6715092816787732,0.6512208816029106,0.6437589660171654,0.0001
23,0.10539940101950163,0.963161535800761,0.9637506831067469,1.4339798339210372,0.6513317191283293,0.6660087392986327,0.6505937866062299,0.0001
24,0.10953389351578015,0.9619508820477344,0.9673711010968715,1.4570685991261205,0.6731234866828087,0.6706674653048943,0.6583687745477864,0.0001
25,0.078435574313761,0.9737115185057074,0.972008768068042,1.607966319929216,0.6707021791767555,0.6567146806748675,0.6454381910098054,0.0001
26,0.0841835761425143,0.9725008647526807,0.9754564128438693,1.6856502751016251,0.6472962066182405,0.6504405892866284,0.6375864877416448,0.0001
27,0.0906581479875807,0.9683500518851609,0.9704960242685425,1.6985441944693442,0.6142050040355125,0.6239045154292218,0.6162634054271898,0.0001
28,0.09038251717092481,0.9693877551020408,0.9706705642803299,1.5966904944183247,0.655367231638418,0.6576871036414684,0.6417296991747891,0.0001
29,0.08428438597881283,0.9723279142165341,0.9721172613544896,1.668775205576343,0.6432606941081518,0.6459658217714267,0.6379142102817658,0.0001
30,0.0658084696420671,0.9780352819093739,0.97972922549549,1.7073595627444804,0.6384180790960452,0.6410355913622835,0.625893043755366,0.0001
