epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate
1,1.224346625891494,0.4813213420961605,0.454476623210115,1.285642755450117,0.58272800645682,0.4680012783583615,0.5136956518020506,0.0001
2,0.9701834274426911,0.5863023175371843,0.5947604714244217,0.9919807182578333,0.6287328490718321,0.6088568378083903,0.6052278519209527,0.0001
3,0.880655821045556,0.6222760290556901,0.6420964817295344,0.9359307674220534,0.6311541565778854,0.6410282821570542,0.6346812255948997,0.0001
4,0.8228620967880247,0.649429263230716,0.6641600655679658,0.8289670111360427,0.6481033091202583,0.6335983990069811,0.621630167475026,0.0001
5,0.7394207073758936,0.6802144586648219,0.704379134307449,0.936225557057871,0.6214689265536724,0.6293894513085814,0.6096583834552453,0.0001
6,0.6481053015530954,0.7170529228640609,0.7473176044378558,1.018662697676933,0.6642453591606134,0.6578349235517033,0.6480791272811081,0.0001
7,0.5852852360300645,0.75025942580422,0.7744364335717624,0.9334275295553524,0.6529459241323649,0.6293741260372272,0.6372648269897748,0.0001
8,0.48953832045264495,0.7969560705638188,0.8199322169175038,1.037430096850629,0.6529459241323649,0.6499218763120881,0.6346527946658521,0.0001
9,0.43236471098451124,0.823417502594258,0.8446618372199793,1.0230079638960383,0.6585956416464891,0.6614819030056254,0.6603601700959927,0.0001
10,0.341457654485258,0.8600830162573504,0.8794061837220422,1.2209188307697876,0.5722356739305892,0.6162524761071811,0.594893269755083,0.0001
11,0.31079015087572115,0.8723625043237634,0.8876936823575068,1.3350727330168666,0.5956416464891041,0.6210735054385765,0.5979861504022191,0.0001
12,0.23633697612609925,0.9112763749567624,0.9224668425501632,1.330339557093608,0.6376109765940274,0.6463329468059209,0.6333413495463137,0.0001
13,0.21244977752087604,0.9223452092701487,0.9295439079046887,1.2319676965246573,0.6101694915254238,0.6413595413472395,0.6193612029747558,0.0001
14,0.17558028212764898,0.9372189553787617,0.946528630465971,1.3746661554910753,0.5706214689265536,0.6228462539358792,0.5835847491962495,0.0001
15,0.1494268194499446,0.9458664821860948,0.9532557486896616,1.6345164743466325,0.6416464891041163,0.6404221479972708,0.6297508773398675,0.0001
16,0.15623778416941073,0.9510549982704947,0.9523557184119481,1.4388377476420442,0.642453591606134,0.6449174185461135,0.6276043606924839,0.0001
17,0.13565759403442315,0.9562435143548945,0.9618689118174167,1.6290311059441727,0.6351896690879741,0.6200130177182206,0.6186578588573697,0.0001
18,0.129799625041902,0.9555517122103079,0.960920647750797,1.4320085572260728,0.5778853914447135,0.6340826099267458,0.596070533723657,0.0001
19,0.13279126793860008,0.9579730197163612,0.9608836982819797,1.3876132337771856,0.6464891041162227,0.6498272099708375,0.6342636469960892,0.0001
20,0.09617137962701627,0.9707713593912141,0.9723757573761727,1.4601505050665675,0.612590799031477,0.6546831239975959,0.6223803128399132,0.0001
21,0.10038293605597529,0.9659287443791076,0.9704674636667645,1.5830633609530858,0.6012913640032284,0.6335444626548135,0.6081479950758539,0.0001
22,0.11345724968110163,0.9662746454514008,0.9671087055827494,1.4425619304649189,0.6319612590799032,0.6306347496869884,0.6276185879314131,0.0001
23,0.09372164390430973,0.9690418540297475,0.9708822696955138,1.53579845666717,0.639225181598063,0.649705643804624,0.6315990409565672,0.0001
24,0.08298954677348296,0.9733656174334141,0.9765188869122422,1.6276321270088931,0.6432606941081518,0.6449067831776205,0.632905141467965,0.0001
25,0.0972963210310631,0.9688689034936008,0.9718059477480626,1.4122562911376488,0.6206618240516546,0.6322936193284395,0.6171241164089281,0.0001
26,0.10594381719205268,0.9695607056381875,0.9698053625647546,1.487591797222862,0.606133979015335,0.6493472794290389,0.6199652148966223,0.0001
27,0.05433372946360075,0.9820131442407471,0.9836747241645462,1.7016590644888838,0.632768361581921,0.618548583124363,0.6126224778829444,0.0001
28,0.09454897005619647,0.9686959529574541,0.9721524637343352,1.5452470022334122,0.5819209039548022,0.6235338040054716,0.594270826604523,0.0001
29,0.09627630774882716,0.9705984088550674,0.9637248124322838,1.4111970254100552,0.6206618240516546,0.6257756845923776,0.6213961031419243,0.0001
30,0.060853783633503244,0.9811483915600139,0.9828146499369901,1.5983356238072972,0.5891848264729621,0.6281965164880103,0.606662465770447,0.0001
