epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate
1,1.277861698028045,0.44136976824628155,0.4260953075916606,1.0307798103134673,0.5988700564971752,0.5152362563748888,0.5340708037544369,0.0001
2,0.9909128045103784,0.5631269456935316,0.5758678537939137,1.03779658525776,0.4665052461662631,0.5405519618293682,0.4674917423190274,0.0001
3,0.9137450048298699,0.5797301971636112,0.603252548850276,0.891666068564067,0.5068603712671509,0.5877502928199991,0.5001559463492865,0.0001
4,0.8622125862360661,0.6048080249048772,0.6238833232713242,0.7881310548057363,0.639225181598063,0.6667770589687877,0.6435416526847414,0.0001
5,0.8183988133018925,0.6172604635074369,0.6453583633549237,0.9283754773851641,0.6618240516545602,0.6264144788158665,0.6358382826355291,0.0001
6,0.7924837174690414,0.6428571428571429,0.66776488897855,0.9248415113244624,0.6319612590799032,0.5741488850284331,0.5963625783492444,0.0001
7,0.7710571321862519,0.6513317191283293,0.6776493267327478,0.8330942426802369,0.5754640839386602,0.625451209614502,0.590075250320731,0.0001
8,0.7394095943702719,0.6561743341404358,0.6858059875332321,0.8990111269837738,0.6715092816787732,0.6481562514065232,0.6329123397647904,5e-05
9,0.6331389576959386,0.7111726046350744,0.7453185238600537,0.7825949732793145,0.6803874092009685,0.6913264545010636,0.6758635324371286,5e-05
10,0.5975225307625254,0.725181598062954,0.7593453810943926,0.8972720280480081,0.6085552865213882,0.6429917725503247,0.6151308399950708,5e-05
11,0.5672029006928218,0.7295053614666206,0.7631167702357702,0.8009989246772741,0.6343825665859564,0.6821056084108894,0.6483793679256105,5e-05
12,0.5230861045637705,0.7640954686959529,0.8002403594825687,0.7926357596909636,0.6779661016949152,0.700023589512836,0.6806698429387886,5e-05
13,0.4998424343952091,0.7732618471117261,0.8074789195835896,0.8327294542531893,0.6626311541565779,0.6980533156322913,0.6720755779448776,5e-05
14,0.45738672869290714,0.7883085437564856,0.8238085409658925,0.960298173248534,0.6585956416464891,0.6670971435292662,0.6493936477335214,5e-05
15,0.4031080796202107,0.8230716015219647,0.855272652433716,0.9602679687152824,0.6319612590799032,0.6771581133208564,0.6433179894941201,5e-05
16,0.3776047926473855,0.8301625735039778,0.8621654561480911,1.031103231140247,0.6795803066989508,0.6722084049519126,0.6626165932385876,2.5e-05
17,0.27009352179294654,0.8919059149083363,0.9124424337657502,1.0427802281890668,0.6585956416464891,0.6752148644752073,0.6624420055245683,2.5e-05
18,0.23248300993249307,0.9062608094085092,0.9246144261670513,1.064980418958707,0.645682001614205,0.6782311113362559,0.6533932035135479,2.5e-05
19,0.1904073685481731,0.9216534071255621,0.9363701042764951,1.1406161649190694,0.615819209039548,0.6656462222811242,0.6288018106213904,2.5e-05
20,0.16717099095614726,0.9389484607402283,0.9510824570551331,1.234880292721963,0.6384180790960452,0.6661645089378704,0.6434966960745754,1.25e-05
21,0.11656304052861396,0.961086129367001,0.9682845223556601,1.2063874113773418,0.655367231638418,0.6802460444567375,0.6588489468284524,1.25e-05
22,0.10198889581638182,0.9678312002767209,0.9730085686954195,1.2712388579059593,0.6594027441485069,0.6744052030025303,0.6570760136198188,1.25e-05
23,0.08928298683549626,0.9709443099273608,0.97671082769611,1.2800926802035455,0.6464891041162227,0.6755499795555269,0.6536116531258418,1.25e-05
24,0.07871231796082041,0.975441023867174,0.9795279471756638,1.3611914442795567,0.6585956416464891,0.6721229875155862,0.6575676789608562,6.25e-06
25,0.06563968727849248,0.9820131442407471,0.9850221386518232,1.3248221614107665,0.6472962066182405,0.6718278659853212,0.6495656317193319,6.25e-06
26,0.054793554712619756,0.986682808716707,0.989417346678971,1.347216310735425,0.6432606941081518,0.6716120804136458,0.6456470095156501,6.25e-06
27,0.049633183313473925,0.988239363542027,0.9904715835105048,1.361576901150763,0.6384180790960452,0.6673311205976871,0.6406393914757527,6.25e-06
28,0.04834367737506696,0.9885852646143203,0.9906095946089526,1.417377542896081,0.645682001614205,0.6708678552347729,0.6439776697097808,3.125e-06
29,0.04149576815840906,0.9908336215842269,0.9924645337620106,1.436007157664464,0.6529459241323649,0.6650264822149003,0.6452672763197579,3.125e-06
30,0.03715937762876025,0.9942926323071601,0.9952718824207555,1.4720506239884952,0.6432606941081518,0.671026492253046,0.646109923062466,3.125e-06
