epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate
1,1.2495647681546163,0.4595295745416811,0.4587460182662836,1.1829427955868486,0.41969330104923325,0.44724384558880104,0.4251491822748994,0.0001
2,1.0045554833728114,0.5480802490487721,0.5604307449297523,0.9228206543008078,0.6263115415657788,0.5779973881093883,0.5914977446272038,0.0001
3,0.9041147440333154,0.5887236250432376,0.6007257557473006,0.8246405813112299,0.6351896690879741,0.6712080789268958,0.6457150179367298,0.0001
4,0.8507915367904181,0.6054998270494638,0.6293161177162623,0.8610064571186098,0.6246973365617433,0.6451066177361142,0.6257384342238832,0.0001
5,0.8237128016057436,0.636630923555863,0.6552177929879373,0.8025671955224748,0.6707021791767555,0.682074570836274,0.6676790920402796,0.0001
6,0.7792521188770831,0.6470079557246627,0.6700245637711121,0.8369503813987412,0.6190476190476191,0.6337454217253422,0.6212177561420157,0.0001
7,0.7538383860663357,0.6584226911103425,0.6892111259039451,0.8261781840783804,0.6585956416464891,0.6560939946273627,0.6391523241007037,0.0001
8,0.7276006376159414,0.6639571082670356,0.6966624896023299,0.8443292307249448,0.6359967715899919,0.6656135682907535,0.6415204574812193,0.0001
9,0.7174326082244119,0.6660325147007956,0.6996060085032697,0.8077386171734798,0.6626311541565779,0.660406515860879,0.6484530689261059,5e-05
10,0.6013689239215664,0.7239709443099274,0.7595092856296057,0.7497902004610019,0.6707021791767555,0.6930631111723674,0.6728631960174851,5e-05
11,0.5393053031015148,0.7518159806295399,0.7906181581753184,0.8557968323381314,0.6150121065375302,0.6489485601161328,0.6267497606630158,5e-05
12,0.5119057548183209,0.7590799031476998,0.799741739576971,0.9539923435878098,0.6416464891041163,0.6806456238033969,0.651708518430001,5e-05
13,0.49318366636359834,0.7711864406779662,0.8075971011808125,0.8646048010622405,0.6618240516545602,0.6447228510776867,0.6426282397854537,5e-05
14,0.4541211271372558,0.7995503286060187,0.8310996340022347,0.947503556716106,0.6505246166263116,0.6868411243608976,0.6608575851828251,2.5e-05
15,0.3634107607517144,0.8403666551366309,0.8714386203703391,0.9344427473780245,0.6513317191283293,0.685414585025299,0.660023198928372,2.5e-05
16,0.30955213698587536,0.8650985818056036,0.8909954749401605,0.9877496468028742,0.648910411622276,0.6885434198525751,0.6611943092485687,2.5e-05
17,0.2812866373355973,0.8789346246973365,0.9018021494893789,1.1140181810383596,0.6569814366424536,0.6786742271927115,0.6597602715364232,2.5e-05
18,0.2495719674519174,0.8951919750951228,0.9146377315696839,1.090303987115213,0.6368038740920097,0.6602769472284458,0.6398403337380902,1.25e-05
19,0.1864281815241413,0.9315115876859218,0.943514142907345,1.1753293929495925,0.6472962066182405,0.6721518495950136,0.6527704097007841,1.25e-05
20,0.16329692060191642,0.939640262884815,0.9522491587761692,1.2406903366983284,0.6295399515738499,0.6777225995196398,0.6440978202322103,1.25e-05
21,0.13545582175463197,0.9505361466620547,0.9611591927649012,1.2828303142487425,0.6650524616626311,0.6760880396652309,0.658897350827461,1.25e-05
22,0.12233832572732027,0.9603943272224144,0.9682894661738841,1.2856060337220838,0.6545601291364003,0.6710780381547561,0.6534050312151813,6.25e-06
23,0.10389386121639459,0.9659287443791076,0.9715030910331282,1.2930926898787756,0.645682001614205,0.6763779481496612,0.6521328964427876,6.25e-06
24,0.09807133918467434,0.9673123486682809,0.9735194910833356,1.3272567428963826,0.6594027441485069,0.6729300291638154,0.6555719927130976,6.25e-06
25,0.080069806366471,0.9757869249394673,0.9812999151015539,1.340974265871943,0.648910411622276,0.6795707906313295,0.6546458964572051,6.25e-06
26,0.08251826583161209,0.9711172604635074,0.9770298557459085,1.3352145630726553,0.6634382566585957,0.6823966152893381,0.6626688612510709,3.125e-06
27,0.07054229463407322,0.9778623313732273,0.9822454913200863,1.3428444584725168,0.6569814366424536,0.684661115438019,0.6621210590559928,3.125e-06
28,0.06481186924341772,0.9823590453130405,0.9863410285960533,1.4116877716767402,0.6585956416464891,0.6812844419606182,0.6573018564562513,3.125e-06
29,0.054984740520438474,0.987720511933587,0.9906364809590007,1.421046664561405,0.6569814366424536,0.6695204769646601,0.6501434979641567,3.125e-06
30,0.057680432391365236,0.9859910065721204,0.9888630217848629,1.4237150522781707,0.6658595641646489,0.6819765397004725,0.660778557822281,1.5625e-06
