epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate
1,1.1233986538613556,0.487720511933587,0.4662536823875022,0.9104354687522168,0.5617433414043583,0.5764233989482415,0.5664184049527592,0.0001
2,0.8794782496950115,0.5970252507782774,0.6026938055509495,0.8679831578569898,0.6069410815173527,0.6100370315240143,0.5887749671723499,0.0001
3,0.790526641792428,0.635593220338983,0.6521163206979492,0.8354105334112585,0.6472962066182405,0.6661147370650917,0.6526904649170074,0.0001
4,0.7234558576491826,0.6665513663092355,0.6938213650086196,0.7860242587313525,0.6311541565778854,0.6724796797712128,0.6427000260952194,0.0001
5,0.6700266315136266,0.6975095122794881,0.7226920360790713,0.8128000638531138,0.6432606941081518,0.6821979165782246,0.6514835605795654,0.0001
6,0.6389697499854141,0.7002767208578347,0.7309663241630158,0.8410712708091428,0.6497175141242938,0.6534499865006166,0.6399500501940049,0.0001
7,0.5880505993616948,0.7315807679003805,0.7631850849800569,0.769535794962405,0.6351896690879741,0.6864973320486636,0.6474065107108168,0.0001
8,0.5272241380028311,0.7568315461777931,0.7867198911803628,0.8356022443426916,0.6844229217110573,0.6973700923992346,0.675548284096935,0.0001
9,0.46387106822420265,0.7872708405396057,0.813501459298464,0.88814235445566,0.6602098466505246,0.6669149224578375,0.6491119684859152,0.0001
10,0.4050456198626264,0.8184019370460048,0.8447415825171088,0.9452583339543377,0.6481033091202583,0.6718827933138918,0.6448340469261739,0.0001
11,0.377678567196353,0.838291248702871,0.855032851196874,1.0691782997092765,0.6537530266343826,0.6650584859256127,0.6446750721666791,0.0001
12,0.30903379509076656,0.8701141473538568,0.8877740170466133,1.1014647317871367,0.6868442292171105,0.6748589486067911,0.675882693594808,0.0001
13,0.2668324011609613,0.888965755793843,0.9029314416101262,1.1567277263720686,0.672316384180791,0.6719803685289801,0.6580947473262575,0.0001
14,0.24224968192971977,0.9043583535108959,0.9154495387899317,1.167568241424191,0.5843422114608555,0.6541900013022286,0.5996159163923038,0.0001
15,0.2019816682223309,0.9131788308543757,0.9269012223628461,1.266710614363112,0.6263115415657788,0.6711815969588592,0.636815808415764,0.0001
16,0.1947760879832366,0.9235558630231754,0.9313197871317362,1.2810594139077953,0.6045197740112994,0.6367860918817432,0.6090181702667152,0.0001
17,0.1612219680606448,0.9334140435835351,0.9424086893557373,1.2759678431871535,0.6569814366424536,0.6890956679083341,0.6619320850520695,0.0001
18,0.14959892403947744,0.9387755102040817,0.9430236002422232,1.392774230180439,0.6343825665859564,0.672115891367463,0.6359642980886957,0.0001
19,0.1440603764384949,0.9392943618125216,0.9467681548201525,1.4164948405455904,0.639225181598063,0.6702658535144396,0.6438229956565714,0.0001
20,0.1458658435926697,0.9434451746800415,0.9472949184689838,1.2540142162852561,0.6166263115415658,0.6599271864581157,0.6289424198650964,0.0001
21,0.1435136070508163,0.9434451746800415,0.9479456893728784,1.3004533277705757,0.6666666666666666,0.7015861661253687,0.6718733667827038,0.0001
22,0.12418696196412843,0.9508820477343479,0.9536180613972572,1.2310816320779345,0.6238902340597255,0.6776129910379963,0.6346129626916178,0.0001
23,0.1030472478224013,0.9603943272224144,0.9634010468770781,1.5339949319005326,0.6715092816787732,0.6785185396854492,0.6580350759666425,0.0001
24,0.08656726341924283,0.9673123486682809,0.9724263154947508,1.46445945943266,0.6505246166263116,0.6737528207477597,0.6442250192517825,0.0001
25,0.11201969095646229,0.9536492563126946,0.9611099482931227,1.4498928094145942,0.6545601291364003,0.6725342264673759,0.6471555644313604,0.0001
26,0.11297566902505467,0.9553787616741611,0.9601223015488104,1.7023912298585544,0.6505246166263116,0.6350754735776326,0.6405050171208987,0.0001
27,0.11429608482832043,0.9569353164994812,0.9573797691728168,1.4198742258708994,0.6472962066182405,0.6760616497254868,0.6510024504455085,0.0001
28,0.08322497324541918,0.9667934970598409,0.9724233943483753,1.5328097701541736,0.6602098466505246,0.6622027976224839,0.6411135007748021,0.0001
29,0.0961456358787452,0.9671393981321342,0.9701289697152742,1.442019567152153,0.6666666666666666,0.6909622212496889,0.6615885517633813,0.0001
30,0.07374065105298912,0.9745762711864406,0.9758550181505413,1.6011269800154502,0.6650524616626311,0.6659802965088474,0.659212687913804,0.0001
